id_tmdb,id_imdb,title,synopsis,popularity,production_companies,countries,revenue,budget,genres,release_date,runtime,review_score,role,keywords,certification
385687,tt5433140,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",8893.249,"['Universal Pictures', 'Original Film', 'One Race', 'Perfect Storm Entertainment']",['United States of America'],686700000,340000000,"['Action', 'Crime', 'Thriller']",2023-05-17,142,7.3,"[{'name': 'Vin Diesel', 'gender': 2, 'popularity': 63.638, 'role': 'Acting'}, {'name': 'Michelle Rodriguez', 'gender': 1, 'popularity': 39.874, 'role': 'Acting'}, {'name': 'Tyrese Gibson', 'gender': 2, 'popularity': 26.296, 'role': 'Acting'}, {'name': 'Ludacris', 'gender': 2, 'popularity': 23.223, 'role': 'Acting'}, {'name': 'John Cena', 'gender': 2, 'popularity': 44.827, 'role': 'Acting'}, {'name': 'Nathalie Emmanuel', 'gender': 1, 'popularity': 50.369, 'role': 'Acting'}, {'name': 'Jordana Brewster', 'gender': 1, 'popularity': 28.394, 'role': 'Acting'}, {'name': 'Sung Kang', 'gender': 2, 'popularity': 29.155, 'role': 'Acting'}, {'name': 'Jason Momoa', 'gender': 2, 'popularity': 74.588, 'role': 'Acting'}, {'name': 'Scott Eastwood', 'gender': 2, 'popularity': 34.422, 'role': 'Acting'}, {'name': 'Daniela Melchior', 'gender': 1, 'popularity': 32.086, 'role': 'Acting'}, {'name': 'Alan Ritchson', 'gender': 2, 'popularity': 49.785, 'role': 'Acting'}, {'name': 'Helen Mirren', 'gender': 1, 'popularity': 44.544, 'role': 'Acting'}, {'name': 'Brie Larson', 'gender': 1, 'popularity': 34.12, 'role': 'Acting'}, {'name': 'Jason Statham', 'gender': 2, 'popularity': 111.833, 'role': 'Acting'}, {'name': 'Charlize Theron', 'gender': 1, 'popularity': 42.594, 'role': 'Acting'}, {'name': 'Rita Moreno', 'gender': 1, 'popularity': 17.273, 'role': 'Acting'}, {'name': 'Joaquim de Almeida', 'gender': 2, 'popularity': 22.176, 'role': 'Acting'}, {'name': 'Leo A. Perry', 'gender': 2, 'popularity': 3.653, 'role': 'Acting'}, {'name': 'Luis Da Silva Jr.', 'gender': 2, 'popularity': 9.159, 'role': 'Acting'}, {'name': 'Jaz Hutchins', 'gender': 0, 'popularity': 1.4, 'role': 'Acting'}, {'name': 'Luka Hays', 'gender': 0, 'popularity': 0.828, 'role': 'Acting'}, {'name': 'Alexander Capon', 'gender': 0, 'popularity': 0.648, 'role': 'Acting'}, {'name': 'Pete Davidson', 'gender': 2, 'popularity': 36.646, 'role': 'Acting'}, {'name': 'Shadrach Agozino', 'gender': 0, 'popularity': 1.4, 'role': 'Acting'}, {'name': 'Ludmilla', 'gender': 1, 'popularity': 2.549, 'role': 'Acting'}, {'name': 'Miraj Grbić', 'gender': 2, 'popularity': 3.84, 'role': 'Acting'}, {'name': 'Meadow Walker Thornton-Allan', 'gender': 1, 'popularity': 2.125, 'role': 'Acting'}, {'name': 'Michael Irby', 'gender': 2, 'popularity': 10.477, 'role': 'Acting'}, {'name': 'Shahir Figueira', 'gender': 0, 'popularity': 0.6, 'role': 'Acting'}, {'name': 'Ben-Hur Santos', 'gender': 2, 'popularity': 1.62, 'role': 'Acting'}, {'name': 'Debby Ann Ryan', 'gender': 1, 'popularity': 24.825, 'role': 'Acting'}, {'name': 'Josh Dun', 'gender': 2, 'popularity': 3.79, 'role': 'Acting'}, {'name': 'Robert Bastens', 'gender': 0, 'popularity': 1.386, 'role': 'Crew'}, {'name': 'Dwayne Johnson', 'gender': 2, 'popularity': 30.93, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 62.493, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 62.493, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 62.493, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 62.493, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 62.493, 'role': 'Acting'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 2.594, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 4.542, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 4.542, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 4.542, 'role': 'Executive Producer'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 14.05, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 14.05, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 14.05, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 14.05, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 14.05, 'role': 'Director'}, {'name': 'Chris Morgan', 'gender': 2, 'popularity': 11.944, 'role': 'Executive Producer'}, {'name': 'Amanda Lewis', 'gender': 1, 'popularity': 1.146, 'role': 'Executive Producer'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 13.631, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 3.184, 'role': 'Screenplay'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.835, 'role': 'Executive Producer'}]","['sequel', 'revenge', 'racing', 'family', 'duringcreditsstinger', 'cars']",PG-13
